no.#pos.#name#s/g#birthplace#birthdate#team
5#D#Devon Toews#L#Abbotsford, British Columbia#(age 31)#Colorado Avalanche
6#D#Travis Sanheim#L#Elkhorn, Manitoba#(age 29)#Philadelphia Flyers
8#D#Cale Makar (A)#R#Calgary, Alberta#(age 26)#Colorado Avalanche
9#F#Sam Bennett#L#Holland Landing, Ontario#(age 28)#Florida Panthers
11#F#Travis Konecny#R#London, Ontario#(age 28)#Philadelphia Flyers
13#F#Sam Reinhart#R#North Vancouver, British Columbia#(age 29)#Florida Panthers
16#F#Mitch Marner#R#Markham, Ontario#(age 28)#Toronto Maple Leafs
21#F#Brayden Point#R#Calgary, Alberta#(age 29)#Tampa Bay Lightning
24#F#Seth Jarvis#R#Winnipeg, Manitoba#(age 23)#Carolina Hurricanes
27#D#Shea Theodore#L#Aldergrove, British Columbia#(age 29)#Vegas Golden Knights
29#F#Nathan MacKinnon#R#Halifax, Nova Scotia#(age 29)#Colorado Avalanche
33#G#Adin Hill#L#Comox, British Columbia#(age 29)#Vegas Golden Knights
35#G#Sam Montembeault#L#Bécancour, Quebec#(age 28)#Montreal Canadiens
38#F#Brandon Hagel#L#Saskatoon, Saskatchewan#(age 26)#Tampa Bay Lightning
44#D#Josh Morrissey#L#Calgary, Alberta#(age 30)#Winnipeg Jets
48#D#Thomas Harley#L#Syracuse, New York#(age 23)#Dallas Stars
50#G#Jordan Binnington#L#Richmond Hill, Ontario#(age 31)#St. Louis Blues
55#D#Colton Parayko#R#St. Albert, Alberta#(age 32)#St. Louis Blues
61#F#Mark Stone#R#Winnipeg, Manitoba#(age 33)#Vegas Golden Knights
63#F#Brad Marchand (A)#L#Hammonds Plains, Nova Scotia#(age 37)#Boston Bruins
71#F#Anthony Cirelli#L#Woodbridge, Ontario#(age 27)#Tampa Bay Lightning
87#F#Sidney Crosby (C)#L#Halifax, Nova Scotia#(age 37)#Pittsburgh Penguins
89#D#Drew Doughty#R#London, Ontario#(age 35)#Los Angeles Kings
97#F#Connor McDavid (A)#L#Richmond Hill, Ontario#(age 28)#Edmonton Oilers
