round#round.1#circuit#location#dates#supporting
1#R1#Daytona International Speedway#Daytona Beach, Florida#January 21–23#IMSA SportsCar Championship
1#R2#Daytona International Speedway#Daytona Beach, Florida#January 21–23#IMSA SportsCar Championship
2#R3#Grand Prix of St. Petersburg#St. Petersburg, Florida#February 27 – March 1#IndyCar Series
2#R4#Grand Prix of St. Petersburg#St. Petersburg, Florida#February 27 – March 1#IndyCar Series
3#R5#Mid-Ohio Sports Car Course#Lexington, Ohio#June 5–7#Michelin Pilot Challenge
3#R6#Mid-Ohio Sports Car Course#Lexington, Ohio#June 5–7#Michelin Pilot Challenge
4#R7#Canadian Tire Motorsports Park#Bowmanville, Ontario, Canada#July 10–12#IMSA SportsCar Championship
4#R8#Canadian Tire Motorsports Park#Bowmanville, Ontario, Canada#July 10–12#IMSA SportsCar Championship
5#R9#Virginia International Raceway#Alton, Virginia#August 20–23#IMSA SportsCar Championship
5#R10#Virginia International Raceway#Alton, Virginia#August 20–23#IMSA SportsCar Championship
6#R11#Indianapolis Motor Speedway#Speedway, Indiana#September 18–20#IMSA SportsCar Championship
6#R12#Indianapolis Motor Speedway#Speedway, Indiana#September 18–20#IMSA SportsCar Championship
7#R13#Michelin Raceway Road Atlanta#Braselton, Georgia#October 1–3#IMSA SportsCar Championship
7#R14#Michelin Raceway Road Atlanta#Braselton, Georgia#October 1–3#IMSA SportsCar Championship
Source:#Source:#Source:#Source:#Source:#Source:
