character_character#voice_actor[4][5]_japanese#voice_actor[4][5]_english
Kaguya (かぐや)#Yūko Natsuyoshi#Jeannie Tirado
Iroha Sakayori (酒寄 彩葉, Sakayori Iroha)#Anna Nagase#Dawn M. Bennett
Yachiyo Runami (月見 ヤチヨ, Runami Yachiyo)#Saori Hayami#Ryan Bartley Frankie Kevich (singing)
Fushi#Rie Kugimiya#Cassandra Lee Morris
Akira Mikado (帝 アキラ, Mikado Akira)#Miyu Irino#Max Mittelman
Rai Komazawa (駒沢 雷, Komazawa Rai)#Yuma Uchida#A.J. Beckles
Noi Komazawa (駒沢 乃依, Komazawa Noi)#Yoshitsugu Matsuoka#Casey Mongillo
Roka Ayatsumugi (綾紬 芦花, Ayatsumugi Roka)#Yoshino Aoyama#Cassandra Lee Morris
Mami Isayama (諌山 真実, Isayama Mami)#Konomi Kohara#Anairis Quiñones
Otako the Loyal Dog (忠犬オタ公, Chūken Otakō)#Fairouz Ai#Anairis Quiñones
Koto Okkotteru (乙事照 琴, Okkotteru Koto)#Natsuki Hanae#Kieran Regan
