name#name.1#term#nominated_by#appointed_by#accredited_to
1#Guillermo Nadal Blanes[a]#13 May 1972[5] – 9 September 1975 (3 years, 119 days)#Gregorio López-Bravo#Francisco Franco#Abu Sayeed Chowdhury
2#Leopoldo Martínez de Campos y Muñoz, Duke of the Tower[a]#20 April 1976[6] – 30 October 1980 (4 years, 193 days)#The Count of Motrico#Francisco Franco#Abu Sadat Mohammad Sayem
3#Enrique Mahou Stauffer[a]#6 March 1982[7] – 11 June 1986 (4 years, 97 days)#José Pedro Pérez-Llorca#Juan Carlos I#A. F. M. Ahsanuddin Chowdhury
4#Carlos Fernández Espeso[a]#30 June 1987[8] – 14 July 1990 (3 years, 14 days)#Francisco Fernández Ordóñez#Juan Carlos I#Hussain Muhammad Ershad
5#Santiago Salas Collantes [es][a]#15 May 1991[9] – 24 December 1994 (3 years, 223 days)#Francisco Fernández Ordóñez#Juan Carlos I#Shahabuddin Ahmed
6#Álvaro de Castilla y Bermúdez-Cañete[a]#10 July 1995[10] – 19 January 1998†[11] (2 years, 193 days)#Javier Solana#Juan Carlos I#Abdur Rahman Biswas
7#Alberto Escudero Claramunt[a]#9 January 1999[12] – 28 December 2002 (3 years, 353 days)#Abel Matutes#Juan Carlos I#Shahabuddin Ahmed
8#Rafael Conde de Saro [es][a]#30 July 2003[13] – 2 June 2007 (3 years, 307 days)#Ana Palacio#Juan Carlos I#Iajuddin Ahmed
9#Arturo Manuel Pérez [es]#23 February 2008[14] – 23 July 2011 (3 years, 150 days)#Miguel Ángel Moratinos#Juan Carlos I#Iajuddin Ahmed
10#Luis Tejada Chacón [es]#23 July 2011[15] – 24 March 2015 (3 years, 244 days)#Trinidad Jiménez#Juan Carlos I#Zillur Rahman
11#Eduardo de Laiglesia y del Rosal#24 March 2015[16] – 19 November 2016 (1 year, 240 days)#José Manuel García-Margallo#Felipe VI#Mohammad Abdul Hamid
12#Álvaro de Salas Giménez de Azcárate#4 March 2017[17] – 8 July 2020 (3 years, 126 days)#Alfonso Dastis#Felipe VI#Mohammad Abdul Hamid
13#Francisco de Asís Benítez Salas [es]#8 July 2020[18] – 29 November 2023 (3 years, 144 days)#Arancha González Laya#Felipe VI#Mohammad Abdul Hamid
14#Gabriel María Sistiaga Ochoa de Chinchetru [es]#29 November 2023[19] – present (2 years, 73 days)#José Manuel Albares#Felipe VI#Mohammed Shahabuddin
