rank#name#country#points#time
<NA>#Bart Swings#Belgium#60#7:44.63
<NA>#Bart Hoolwerf#Netherlands#41#7:44.79
<NA>#Andrea Giovannini#Italy#22#7:45.00
4.0#Valentin Thiebault#France#10#7:45.42
5.0#Gabriel Odor#Austria#6#7:45.49
6.0#Luca Matteo Stibenz#Germany#4#7:58.33
7.0#Mathieu Belloir#France#3#7:45.75
8.0#Riccardo Lorello#Italy#3#7:50.57
9.0#Tom Rudolph#Germany#3#8:04.03
10.0#Botond Bejczi#Hungary#3#8:08.55
11.0#Louis Hollaar#Netherlands#2#8:02.66
12.0#Indra Médard#Belgium#0#7:46.91
13.0#Mateusz Śliwka#Poland#0#7:47.61
14.0#Marcin Bachanek#Poland#0#7:47.64
15.0#Didrik Eng Strand#Norway#0#7:48.99
16.0#Sigurd Holbø Dyrset#Norway#0#7:49.19
17.0#Alexander Farthofer#Austria#0#7:51.41
18.0#Tadeáš Procházka#Czech Republic#0#7:59.39
19.0#Lukáš Steklý#Slovakia#0#8:02.11
20.0#Konrád Nagy#Hungary#0#8:04.22
